student_id,course_id,session_start,session_end,page_views,downloads,forum_posts
LMS-2181,COURSE-007,2024-11-07 20:01:00,2024-11-07 22:00:00,44.0,3,4
LMS-2181,COURSE-007,2025-04-04 19:30:00,2025-04-04 21:04:00,49.0,5,1
LMS-2181,COURSE-005,2024-11-29 20:22:00,2024-11-29 21:12:00,41.0,8,1
LMS-2181,COURSE-010,2025-02-17 13:12:00,2025-02-17 15:14:00,40.0,4,3
LMS-2181,COURSE-007,2024-09-11 07:19:00,2024-09-11 07:54:00,37.0,4,1
LMS-2181,COURSE-010,2025-04-15 21:01:00,2025-04-15 23:36:00,20.0,5,2
LMS-2181,COURSE-002,2024-12-11 13:51:00,2024-12-11 14:24:00,34.0,5,0
LMS-2181,COURSE-002,2024-12-18 19:34:00,2024-12-18 21:05:00,1.0,0,2
LMS-2181,COURSE-005,2025-03-18 17:05:00,2025-03-18 19:32:00,26.0,9,0
LMS-2181,COURSE-006,2024-12-17 21:07:00,2024-12-17 21:34:00,6.0,3,1
LMS-2181,COURSE-010,2025-01-22 08:26:00,2025-01-22 11:15:00,10.0,9,1
LMS-2181,COURSE-007,2025-01-03 19:27:00,2025-01-03 22:23:00,9.0,2,1
LMS-2181,COURSE-009,2024-11-27 21:11:00,2024-11-27 22:07:00,28.0,5,0
LMS-2181,COURSE-001,2024-09-18 08:08:00,2024-09-18 09:08:00,25.0,2,2
LMS-2182,COURSE-009,2025-02-18 07:26:00,2025-02-18 10:12:00,41.0,1,1
LMS-2182,COURSE-010,2024-09-20 21:07:00,2024-09-20 21:16:00,31.0,3,0
LMS-2182,COURSE-004,2025-04-10 19:01:00,2025-04-10 20:28:00,22.0,7,0
LMS-2182,COURSE-006,2024-12-01 20:30:00,2024-12-01 21:21:00,12.0,2,3
LMS-2182,COURSE-002,2025-04-08 10:48:00,2025-04-08 13:06:00,11.0,8,4
LMS-2182,COURSE-010,2025-01-27 09:24:00,2025-01-27 12:12:00,15.0,9,0
LMS-2182,COURSE-006,2025-04-21 17:52:00,2025-04-21 18:59:00,43.0,7,4
LMS-2182,COURSE-006,2025-03-28 13:38:00,2025-03-28 14:41:00,38.0,0,4
LMS-2182,COURSE-007,2025-04-11 15:48:00,2025-04-11 16:02:00,31.0,4,4
LMS-2182,COURSE-001,2024-11-11 16:17:00,2024-11-11 19:06:00,20.0,3,3
LMS-2182,COURSE-004,2024-12-25 10:54:00,2024-12-25 13:46:00,3.0,9,1
LMS-2182,COURSE-001,2025-02-22 20:37:00,2025-02-22 23:11:00,45.0,7,0
LMS-2182,COURSE-005,2024-09-02 20:11:00,2024-09-02 21:56:00,47.0,9,0
LMS-2182,COURSE-008,2024-10-18 09:04:00,2024-10-18 10:00:00,41.0,8,2
LMS-2182,COURSE-006,2024-12-15 14:46:00,2024-12-15 17:40:00,1.0,0,1
LMS-2182,COURSE-002,2024-10-01 08:54:00,2024-10-01 09:29:00,12.0,5,3
LMS-2182,COURSE-004,2025-02-06 11:55:00,2025-02-06 12:21:00,13.0,0,1
LMS-2182,COURSE-003,2025-03-16 18:22:00,2025-03-16 20:17:00,35.0,4,3
LMS-2182,COURSE-001,2024-09-24 10:26:00,2024-09-24 13:15:00,25.0,4,4
LMS-2182,COURSE-002,2025-02-09 08:35:00,2025-02-09 11:05:00,32.0,3,0
LMS-2182,COURSE-010,2025-01-17 07:52:00,2025-01-17 09:55:00,26.0,0,2
LMS-2182,COURSE-001,2025-02-21 13:55:00,2025-02-21 14:14:00,42.0,1,0
LMS-2182,COURSE-007,2024-11-01 12:09:00,2024-11-01 12:53:00,27.0,7,4
LMS-2182,COURSE-002,2024-11-16 15:52:00,2024-11-16 18:49:00,30.0,7,3
LMS-2182,COURSE-003,2025-01-02 12:40:00,2025-01-02 15:16:00,28.0,7,0
LMS-2182,COURSE-010,2025-03-16 12:57:00,2025-03-16 14:40:00,29.0,9,1
LMS-2182,COURSE-002,2025-01-23 09:00:00,2025-01-23 10:45:00,33.0,7,3
LMS-2182,COURSE-003,2024-10-09 11:22:00,2024-10-09 12:42:00,11.0,7,1
LMS-2182,COURSE-006,2025-04-08 18:39:00,2025-04-08 21:10:00,37.0,1,0
LMS-2182,COURSE-006,2024-10-30 12:23:00,2024-10-30 13:04:00,6.0,7,0
LMS-2182,COURSE-010,2025-01-26 17:44:00,2025-01-26 18:34:00,35.0,2,3
LMS-2182,COURSE-001,2024-10-04 11:49:00,2024-10-04 14:27:00,,1,1
LMS-2182,COURSE-009,2025-02-11 11:28:00,2025-02-11 13:34:00,9.0,7,0
LMS-2182,COURSE-002,2024-11-30 21:47:00,2024-12-01 00:09:00,6.0,8,3
LMS-2182,COURSE-007,2024-11-29 20:18:00,2024-11-29 22:08:00,19.0,3,4
LMS-2182,COURSE-005,2025-02-22 15:57:00,2025-02-22 18:51:00,15.0,9,1
LMS-2182,COURSE-007,2025-03-06 07:10:00,2025-03-06 09:05:00,27.0,7,1
LMS-2182,COURSE-010,2025-01-11 13:51:00,2025-01-11 16:49:00,23.0,8,3
LMS-2182,COURSE-010,2025-03-28 21:23:00,2025-03-28 23:12:00,29.0,6,0
LMS-2182,COURSE-007,2024-09-11 10:51:00,2024-09-11 12:38:00,6.0,5,0
LMS-2182,COURSE-002,2024-12-29 18:06:00,2024-12-29 20:13:00,,9,4
LMS-2182,COURSE-009,2024-10-31 12:50:00,2024-10-31 14:18:00,48.0,7,1
LMS-2183,COURSE-009,2025-01-22 12:59:00,2025-01-22 13:05:00,48.0,7,2
LMS-2183,COURSE-004,2025-02-26 21:59:00,2025-02-26 22:31:00,25.0,2,3
LMS-2183,COURSE-003,2025-02-09 19:01:00,2025-02-09 20:44:00,12.0,1,0
LMS-2183,COURSE-005,2025-01-26 19:09:00,2025-01-26 19:41:00,42.0,8,2
LMS-2183,COURSE-006,2024-10-17 16:44:00,2024-10-17 18:09:00,12.0,4,0
LMS-2183,COURSE-002,2024-11-21 19:30:00,2024-11-21 20:30:00,10.0,2,2
LMS-2183,COURSE-007,2025-03-10 15:05:00,2025-03-10 18:04:00,9.0,7,1
LMS-2183,COURSE-005,2025-02-23 16:48:00,2025-02-23 17:16:00,24.0,8,2
LMS-2183,COURSE-009,2024-09-22 17:14:00,2024-09-22 18:05:00,37.0,1,3
LMS-2183,COURSE-003,2025-04-28 10:17:00,2025-04-28 11:49:00,31.0,1,3
LMS-2183,COURSE-009,2024-11-15 09:16:00,2024-11-15 10:59:00,32.0,4,3
LMS-2183,COURSE-009,2025-03-31 10:14:00,2025-03-31 12:43:00,32.0,1,1
LMS-2183,COURSE-002,2024-10-13 15:49:00,2024-10-13 17:57:00,26.0,0,4
LMS-2183,COURSE-008,2024-10-26 11:01:00,2024-10-26 11:47:00,12.0,1,2
LMS-2183,COURSE-010,2024-11-07 17:07:00,2024-11-07 19:04:00,11.0,9,0
LMS-2183,COURSE-003,2024-10-20 18:38:00,2024-10-20 21:19:00,49.0,5,3
LMS-2183,COURSE-008,2024-10-28 14:54:00,2024-10-28 15:34:00,16.0,4,4
LMS-2183,COURSE-008,2024-12-28 18:43:00,2024-12-28 19:00:00,9.0,2,1
LMS-2183,COURSE-002,2024-12-11 17:31:00,2024-12-11 18:48:00,7.0,5,4
LMS-2183,COURSE-010,2024-12-02 08:55:00,2024-12-02 09:46:00,17.0,1,1
LMS-2183,COURSE-006,2025-02-20 09:07:00,2025-02-20 11:26:00,16.0,7,2
LMS-2183,COURSE-001,2024-11-01 13:57:00,2024-11-01 15:04:00,3.0,8,0
LMS-2183,COURSE-005,2024-10-22 12:42:00,2024-10-22 14:33:00,5.0,1,4
LMS-2183,COURSE-002,2024-11-19 12:06:00,2024-11-19 13:21:00,26.0,6,3
LMS-2183,COURSE-008,2024-12-04 13:25:00,2024-12-04 15:36:00,45.0,7,1
LMS-2183,COURSE-005,2025-04-23 21:19:00,2025-04-23 23:20:00,6.0,7,2
LMS-2183,COURSE-003,2025-03-17 09:08:00,2025-03-17 09:31:00,19.0,8,4
LMS-2183,COURSE-005,2024-11-29 08:36:00,2024-11-29 09:38:00,24.0,3,1
LMS-2183,COURSE-003,2024-09-28 15:25:00,2024-09-28 17:54:00,25.0,7,2
LMS-2183,COURSE-004,2025-01-17 21:47:00,2025-01-17 22:47:00,13.0,5,1
LMS-2183,COURSE-008,2025-02-14 21:19:00,2025-02-14 21:47:00,23.0,8,2
LMS-2183,COURSE-010,2025-04-05 16:32:00,2025-04-05 17:30:00,28.0,6,1
LMS-2183,COURSE-002,2024-10-16 14:59:00,2024-10-16 15:34:00,15.0,6,0
LMS-2183,COURSE-002,2025-03-24 15:00:00,2025-03-24 17:29:00,20.0,2,3
LMS-2183,COURSE-009,2025-01-02 19:08:00,2025-01-02 20:50:00,38.0,5,0
LMS-2183,COURSE-002,2024-11-07 10:53:00,2024-11-07 11:18:00,33.0,9,1
LMS-2183,COURSE-007,2024-12-27 13:22:00,2024-12-27 15:56:00,40.0,5,3
LMS-2183,COURSE-005,2024-09-15 13:09:00,2024-09-15 13:48:00,38.0,6,1
LMS-2183,COURSE-008,2025-01-12 13:30:00,2025-01-12 14:15:00,32.0,4,3
LMS-2183,COURSE-010,2025-01-14 21:35:00,2025-01-14 21:50:00,,4,4
LMS-2183,COURSE-005,2025-02-17 20:28:00,2025-02-17 22:39:00,25.0,6,1
LMS-2183,COURSE-007,2025-04-09 11:45:00,2025-04-09 14:36:00,48.0,6,2
LMS-2183,COURSE-006,2025-02-28 18:29:00,2025-02-28 19:57:00,35.0,7,0
LMS-2183,COURSE-008,2025-03-04 15:42:00,2025-03-04 17:13:00,20.0,9,1
LMS-2183,COURSE-005,2024-09-30 15:46:00,2024-09-30 18:16:00,49.0,7,3
LMS-2183,COURSE-004,2024-09-18 17:01:00,2024-09-18 19:29:00,39.0,8,3
LMS-2183,COURSE-010,2024-10-10 19:08:00,2024-10-10 20:22:00,16.0,4,4
LMS-2183,COURSE-003,2025-04-14 15:34:00,2025-04-14 15:39:00,29.0,5,3
LMS-2183,COURSE-009,2025-02-17 20:44:00,2025-02-17 23:12:00,3.0,0,0
LMS-2183,COURSE-007,2025-04-04 17:24:00,2025-04-04 20:16:00,7.0,8,2
LMS-2183,COURSE-001,2024-10-02 15:14:00,2024-10-02 15:54:00,1.0,8,1
LMS-2183,COURSE-010,2025-03-25 19:31:00,2025-03-25 20:02:00,,2,3
LMS-2183,COURSE-001,2025-02-04 21:26:00,2025-02-04 21:31:00,33.0,1,2
LMS-2184,COURSE-008,2024-11-27 14:39:00,2024-11-27 16:48:00,27.0,8,3
LMS-2184,COURSE-010,2025-03-15 17:34:00,2025-03-15 19:45:00,44.0,0,4
LMS-2184,COURSE-004,2024-09-26 07:34:00,2024-09-26 09:37:00,31.0,9,1
LMS-2184,COURSE-001,2024-12-17 18:16:00,2024-12-17 21:13:00,12.0,4,3
LMS-2184,COURSE-004,2024-09-23 21:37:00,2024-09-23 22:46:00,11.0,7,4
LMS-2184,COURSE-008,2025-04-01 18:49:00,2025-04-01 20:43:00,20.0,3,0
LMS-2184,COURSE-002,2025-03-18 18:51:00,2025-03-18 19:34:00,32.0,6,4
LMS-2184,COURSE-010,2024-12-10 08:13:00,2024-12-10 08:48:00,37.0,7,2
LMS-2184,COURSE-004,2024-10-05 07:10:00,2024-10-05 07:39:00,46.0,0,2
LMS-2184,COURSE-007,2024-10-03 19:05:00,2024-10-03 19:16:00,39.0,3,3
LMS-2184,COURSE-001,2024-11-25 11:28:00,2024-11-25 14:14:00,49.0,2,1
LMS-2184,COURSE-008,2024-11-06 21:57:00,2024-11-07 00:41:00,10.0,5,2
LMS-2184,COURSE-008,2025-03-01 15:31:00,2025-03-01 16:35:00,39.0,4,2
LMS-2184,COURSE-008,2025-01-06 18:51:00,2025-01-06 20:33:00,42.0,5,0
LMS-2184,COURSE-010,2025-04-28 10:45:00,2025-04-28 10:54:00,16.0,2,0
LMS-2184,COURSE-009,2024-10-05 11:08:00,2024-10-05 12:09:00,23.0,7,3
LMS-2184,COURSE-008,2024-12-07 20:21:00,2024-12-07 22:04:00,4.0,0,4
LMS-2184,COURSE-009,2025-03-10 21:42:00,2025-03-10 23:10:00,21.0,1,4
LMS-2184,COURSE-007,2025-03-21 21:37:00,2025-03-21 23:42:00,27.0,5,4
LMS-2184,COURSE-001,2025-04-24 18:03:00,2025-04-24 20:29:00,33.0,6,4
LMS-2184,COURSE-009,2024-12-28 15:12:00,2024-12-28 15:27:00,42.0,8,2
LMS-2184,COURSE-004,2025-03-30 17:05:00,2025-03-30 19:21:00,10.0,8,1
LMS-2184,COURSE-001,2025-01-22 08:50:00,2025-01-22 11:24:00,29.0,9,2
LMS-2184,COURSE-002,2025-02-04 19:33:00,2025-02-04 20:13:00,28.0,2,0
LMS-2184,COURSE-003,2024-11-04 09:47:00,2024-11-04 11:09:00,4.0,8,3
LMS-2184,COURSE-001,2024-11-28 16:09:00,2024-11-28 17:15:00,6.0,1,2
LMS-2184,COURSE-009,2024-12-26 19:09:00,2024-12-26 20:20:00,12.0,8,4
LMS-2184,COURSE-007,2024-12-03 09:13:00,2024-12-03 11:37:00,35.0,5,2
LMS-2184,COURSE-005,2024-11-04 19:29:00,2024-11-04 22:15:00,43.0,3,4
LMS-2184,COURSE-009,2024-12-13 10:25:00,2024-12-13 12:23:00,43.0,6,3
LMS-2184,COURSE-009,2025-04-04 21:11:00,2025-04-04 23:31:00,3.0,5,2
LMS-2184,COURSE-004,2025-04-02 13:35:00,2025-04-02 16:18:00,45.0,9,4
LMS-2184,COURSE-002,2025-03-29 17:26:00,2025-03-29 18:06:00,39.0,7,3
LMS-2184,COURSE-006,2025-02-03 11:25:00,2025-02-03 14:03:00,41.0,2,3
LMS-2184,COURSE-010,2025-01-06 08:55:00,2025-01-06 11:24:00,44.0,9,0
LMS-2184,COURSE-002,2024-09-06 13:11:00,2024-09-06 15:12:00,12.0,7,3
LMS-2184,COURSE-002,2024-10-17 10:31:00,2024-10-17 12:00:00,18.0,5,2
LMS-2184,COURSE-004,2024-10-29 18:15:00,2024-10-29 20:09:00,48.0,2,2
LMS-2184,COURSE-006,2024-11-01 11:57:00,2024-11-01 12:33:00,26.0,4,2
LMS-2184,COURSE-010,2025-02-16 12:49:00,2025-02-16 15:00:00,5.0,9,3
LMS-2184,COURSE-006,2024-09-05 13:27:00,2024-09-05 16:03:00,46.0,0,4
LMS-2184,COURSE-008,2024-11-06 17:16:00,2024-11-06 20:09:00,47.0,2,2
LMS-2184,COURSE-005,2025-01-26 14:53:00,2025-01-26 15:08:00,37.0,0,4
LMS-2184,COURSE-007,2024-11-10 07:40:00,2024-11-10 08:24:00,34.0,0,0
LMS-2184,COURSE-008,2025-01-21 12:43:00,2025-01-21 14:26:00,35.0,4,3
LMS-2184,COURSE-007,2024-12-08 17:08:00,2024-12-08 19:00:00,22.0,9,1
LMS-2184,COURSE-008,2025-04-09 21:20:00,2025-04-09 23:51:00,48.0,3,0
LMS-2184,COURSE-004,2024-10-07 15:42:00,2024-10-07 18:05:00,29.0,7,3
LMS-2184,COURSE-001,2025-03-02 09:31:00,2025-03-02 09:54:00,22.0,2,2
LMS-2184,COURSE-009,2024-09-29 19:18:00,2024-09-29 19:45:00,4.0,6,2
LMS-2184,COURSE-002,2024-11-06 11:38:00,2024-11-06 12:40:00,48.0,9,1
LMS-2184,COURSE-004,2024-10-31 08:36:00,2024-10-31 10:41:00,35.0,5,2
LMS-2184,COURSE-002,2024-12-16 18:00:00,2024-12-16 20:57:00,25.0,0,1
LMS-2184,COURSE-003,2024-09-27 15:21:00,2024-09-27 18:13:00,25.0,2,4
LMS-2184,COURSE-003,2025-03-04 08:15:00,2025-03-04 08:40:00,22.0,1,4
LMS-2184,COURSE-010,2024-11-26 21:19:00,2024-11-26 23:19:00,24.0,9,0
LMS-2184,COURSE-005,2024-11-05 11:37:00,2024-11-05 13:16:00,30.0,0,4
LMS-2184,COURSE-010,2025-04-01 09:44:00,2025-04-01 10:06:00,3.0,5,3
LMS-2184,COURSE-005,2024-09-17 20:16:00,2024-09-17 23:12:00,47.0,7,1
LMS-2184,COURSE-008,2024-10-31 09:15:00,2024-10-31 11:03:00,20.0,1,4
LMS-2184,COURSE-010,2025-01-10 10:30:00,2025-01-10 13:19:00,23.0,1,4
LMS-2185,COURSE-002,2024-09-26 14:08:00,2024-09-26 15:02:00,,0,4
LMS-2185,COURSE-008,2025-04-23 12:11:00,2025-04-23 13:38:00,15.0,7,1
LMS-2185,COURSE-010,2024-11-04 15:56:00,2024-11-04 16:41:00,15.0,0,1
LMS-2185,COURSE-005,2024-09-27 11:26:00,2024-09-27 12:59:00,3.0,2,1
LMS-2185,COURSE-005,2025-02-17 21:47:00,2025-02-18 00:34:00,5.0,4,1
LMS-2185,COURSE-010,2024-12-20 21:40:00,2024-12-20 22:01:00,47.0,8,2
LMS-2185,COURSE-010,2025-04-07 19:48:00,2025-04-07 22:23:00,5.0,9,2
LMS-2185,COURSE-006,2025-01-01 08:58:00,2025-01-01 10:28:00,48.0,5,4
LMS-2185,COURSE-005,2025-03-21 16:43:00,2025-03-21 17:18:00,34.0,7,1
LMS-2185,COURSE-001,2025-02-08 13:52:00,2025-02-08 16:21:00,44.0,0,4
LMS-2185,COURSE-010,2024-12-20 18:16:00,2024-12-20 18:52:00,27.0,5,4
LMS-2185,COURSE-007,2025-03-21 08:58:00,2025-03-21 09:17:00,36.0,3,1
LMS-2185,COURSE-005,2025-02-27 12:27:00,2025-02-27 14:29:00,17.0,2,0
LMS-2185,COURSE-006,2024-11-19 20:31:00,2024-11-19 20:44:00,19.0,0,3
LMS-2185,COURSE-001,2024-12-22 07:46:00,2024-12-22 10:12:00,17.0,0,2
LMS-2185,COURSE-008,2024-09-19 17:26:00,2024-09-19 19:03:00,43.0,3,2
LMS-2185,COURSE-005,2025-04-28 10:27:00,2025-04-28 13:21:00,1.0,9,4
LMS-2185,COURSE-001,2024-11-21 09:24:00,2024-11-21 12:21:00,14.0,9,2
LMS-2185,COURSE-010,2024-10-04 15:17:00,2024-10-04 16:09:00,32.0,5,3
LMS-2185,COURSE-005,2025-03-22 20:07:00,2025-03-22 23:01:00,1.0,4,1
LMS-2185,COURSE-009,2024-12-16 18:54:00,2024-12-16 20:02:00,48.0,3,3
LMS-2185,COURSE-001,2024-09-28 17:57:00,2024-09-28 20:13:00,43.0,8,2
LMS-2185,COURSE-009,2024-12-15 12:41:00,2024-12-15 13:17:00,19.0,7,0
LMS-2185,COURSE-007,2024-09-08 10:54:00,2024-09-08 13:40:00,15.0,2,0
LMS-2185,COURSE-002,2025-02-13 12:30:00,2025-02-13 14:45:00,30.0,7,0
LMS-2185,COURSE-003,2024-10-10 08:45:00,2024-10-10 11:43:00,4.0,2,2
LMS-2185,COURSE-007,2024-11-11 16:37:00,2024-11-11 17:35:00,6.0,3,1
LMS-2185,COURSE-010,2024-10-10 12:06:00,2024-10-10 14:30:00,26.0,3,4
LMS-2185,COURSE-009,2025-03-04 16:26:00,2025-03-04 17:10:00,38.0,2,3
LMS-2185,COURSE-003,2024-10-21 18:18:00,2024-10-21 18:39:00,25.0,6,0
LMS-2185,COURSE-007,2024-11-11 18:47:00,2024-11-11 19:54:00,48.0,9,0
LMS-2185,COURSE-006,2025-01-31 12:41:00,2025-01-31 12:47:00,43.0,9,0
LMS-2185,COURSE-004,2024-12-26 19:35:00,2024-12-26 22:10:00,29.0,7,2
LMS-2185,COURSE-007,2024-11-01 09:17:00,2024-11-01 09:56:00,41.0,6,2
LMS-2185,COURSE-005,2025-01-21 08:32:00,2025-01-21 11:06:00,32.0,4,4
LMS-2185,COURSE-008,2024-09-08 10:28:00,2024-09-08 11:25:00,2.0,6,2
LMS-2185,COURSE-009,2025-02-26 16:37:00,2025-02-26 18:48:00,30.0,8,3
LMS-2185,COURSE-007,2024-12-16 09:24:00,2024-12-16 10:05:00,21.0,9,0
LMS-2185,COURSE-001,2025-01-10 16:37:00,2025-01-10 17:30:00,29.0,1,0
LMS-2185,COURSE-003,2025-02-16 15:37:00,2025-02-16 17:17:00,19.0,0,3
LMS-2185,COURSE-001,2024-09-17 19:32:00,2024-09-17 21:12:00,5.0,2,0
LMS-2185,COURSE-007,2025-03-24 18:36:00,2025-03-24 20:02:00,35.0,5,1
LMS-2185,COURSE-009,2025-03-29 13:34:00,2025-03-29 13:39:00,32.0,3,2
LMS-2185,COURSE-002,2024-11-26 18:18:00,2024-11-26 20:53:00,47.0,8,4
LMS-2185,COURSE-008,2024-12-07 12:09:00,2024-12-07 13:21:00,44.0,2,2
LMS-2185,COURSE-009,2024-12-22 11:56:00,2024-12-22 12:45:00,12.0,4,4
LMS-2185,COURSE-004,2025-01-08 19:06:00,2025-01-08 19:50:00,3.0,1,1
LMS-2185,COURSE-009,2024-12-21 20:13:00,2024-12-21 22:05:00,23.0,0,3
LMS-2185,COURSE-007,2024-10-24 12:47:00,2024-10-24 15:20:00,1.0,6,2
LMS-2185,COURSE-003,2025-02-06 16:28:00,2025-02-06 17:59:00,2.0,9,0
LMS-2185,COURSE-010,2024-10-20 21:17:00,2024-10-21 00:03:00,17.0,5,0
LMS-2185,COURSE-004,2024-11-26 19:37:00,2024-11-26 22:11:00,48.0,1,3
LMS-2185,COURSE-010,2024-11-14 17:25:00,2024-11-14 19:49:00,26.0,9,1
LMS-2185,COURSE-003,2025-04-27 17:56:00,2025-04-27 18:03:00,13.0,8,4
LMS-2185,COURSE-001,2024-10-02 13:09:00,2024-10-02 15:29:00,24.0,3,0
LMS-2185,COURSE-001,2025-03-02 09:07:00,2025-03-02 09:59:00,20.0,5,1
LMS-2185,COURSE-007,2025-04-10 08:31:00,2025-04-10 08:50:00,35.0,8,3
LMS-2185,COURSE-001,2024-11-05 17:13:00,2024-11-05 18:02:00,19.0,5,4
LMS-2185,COURSE-005,2025-03-15 07:58:00,2025-03-15 10:49:00,41.0,7,1
LMS-2185,COURSE-003,2025-01-04 20:01:00,2025-01-04 22:43:00,22.0,2,3
LMS-2185,COURSE-006,2024-10-19 18:02:00,2024-10-19 20:47:00,38.0,3,3
LMS-2185,COURSE-009,2024-10-04 17:00:00,2024-10-04 18:39:00,28.0,7,4
LMS-2185,COURSE-003,2025-01-11 19:22:00,2025-01-11 20:02:00,19.0,8,2
LMS-2185,COURSE-005,2025-02-10 17:10:00,2025-02-10 20:04:00,48.0,6,1
LMS-2185,COURSE-009,2024-12-05 21:11:00,2024-12-05 23:43:00,33.0,0,1
LMS-2185,COURSE-004,2024-09-07 21:50:00,2024-09-08 00:23:00,40.0,0,4
LMS-2185,COURSE-003,2024-11-13 16:08:00,2024-11-13 17:05:00,25.0,8,4
LMS-2185,COURSE-002,2025-01-20 07:29:00,2025-01-20 08:48:00,3.0,0,0
LMS-2185,COURSE-004,2025-01-29 14:06:00,2025-01-29 14:47:00,23.0,7,2
LMS-2185,COURSE-005,2025-03-18 13:18:00,2025-03-18 15:18:00,6.0,4,4
LMS-2185,COURSE-001,2024-12-17 21:59:00,2024-12-17 22:56:00,5.0,1,3
LMS-2185,COURSE-009,2024-10-18 14:02:00,2024-10-18 14:18:00,17.0,5,1
LMS-2185,COURSE-008,2025-01-26 14:46:00,2025-01-26 16:34:00,42.0,5,4
LMS-2185,COURSE-001,2025-01-18 14:47:00,2025-01-18 17:41:00,41.0,8,1
LMS-2185,COURSE-005,2024-11-26 15:30:00,2024-11-26 17:19:00,20.0,1,1
LMS-2185,COURSE-007,2025-02-18 19:59:00,2025-02-18 20:14:00,,0,1
LMS-2185,COURSE-004,2024-10-02 13:19:00,2024-10-02 16:01:00,,8,1
LMS-2185,COURSE-003,2024-12-23 21:55:00,2024-12-24 00:02:00,4.0,6,3
LMS-2185,COURSE-008,2024-12-15 17:03:00,2024-12-15 18:04:00,13.0,6,4
LMS-2185,COURSE-002,2025-02-27 14:02:00,2025-02-27 16:36:00,23.0,9,4
LMS-2185,COURSE-001,2024-09-08 08:50:00,2024-09-08 09:30:00,30.0,3,0
LMS-2185,COURSE-009,2025-01-25 19:46:00,2025-01-25 22:41:00,37.0,6,0
LMS-2185,COURSE-007,2025-01-29 08:51:00,2025-01-29 10:24:00,38.0,1,2
LMS-2185,COURSE-007,2024-12-06 11:47:00,2024-12-06 13:05:00,28.0,3,0
LMS-2185,COURSE-010,2024-12-14 11:07:00,2024-12-14 12:06:00,46.0,3,1
LMS-2185,COURSE-007,2024-10-03 14:18:00,2024-10-03 17:01:00,17.0,4,2
LMS-2185,COURSE-009,2024-11-08 14:25:00,2024-11-08 17:03:00,37.0,7,1
LMS-2185,COURSE-002,2025-04-02 14:27:00,2025-04-02 14:49:00,5.0,1,2
LMS-2185,COURSE-003,2024-12-11 12:40:00,2024-12-11 14:54:00,46.0,1,3
LMS-2185,COURSE-007,2025-03-20 16:23:00,2025-03-20 19:00:00,21.0,8,4
LMS-2185,COURSE-002,2024-12-07 10:42:00,2024-12-07 11:22:00,11.0,6,2
LMS-2185,COURSE-009,2025-03-05 14:33:00,2025-03-05 16:59:00,,6,4
LMS-2185,COURSE-007,2024-11-09 11:58:00,2024-11-09 13:49:00,15.0,7,3
LMS-2185,COURSE-006,2025-02-01 08:49:00,2025-02-01 11:46:00,8.0,4,2
LMS-2185,COURSE-010,2024-12-01 09:42:00,2024-12-01 11:56:00,32.0,7,4
LMS-2185,COURSE-007,2024-11-17 18:55:00,2024-11-17 19:10:00,,2,0
LMS-2185,COURSE-005,2025-04-13 16:04:00,2025-04-13 17:12:00,8.0,9,3
LMS-2185,COURSE-003,2025-02-26 08:50:00,2025-02-26 11:04:00,19.0,4,1
LMS-2185,COURSE-008,2025-04-12 15:21:00,2025-04-12 17:01:00,29.0,7,4
LMS-2185,COURSE-006,2025-04-20 11:20:00,2025-04-20 12:34:00,9.0,0,2
LMS-2185,COURSE-006,2024-12-19 12:39:00,2024-12-19 13:29:00,28.0,0,2
LMS-2185,COURSE-007,2024-12-17 17:09:00,2024-12-17 18:29:00,16.0,8,1
LMS-2185,COURSE-007,2024-09-22 09:44:00,2024-09-22 10:13:00,22.0,9,0
LMS-2185,COURSE-006,2024-10-21 13:36:00,2024-10-21 14:52:00,23.0,4,4
LMS-2185,COURSE-002,2025-03-21 19:30:00,2025-03-21 21:25:00,2.0,3,2
LMS-2185,COURSE-001,2024-09-11 10:17:00,2024-09-11 11:48:00,36.0,0,2
LMS-2185,COURSE-004,2025-03-17 17:18:00,2025-03-17 18:10:00,18.0,4,4
LMS-2185,COURSE-008,2025-03-08 19:32:00,2025-03-08 20:23:00,38.0,5,3
LMS-2185,COURSE-002,2024-10-18 09:54:00,2024-10-18 11:58:00,4.0,8,4
LMS-2185,COURSE-007,2025-04-01 10:52:00,2025-04-01 13:26:00,39.0,4,0
LMS-2185,COURSE-008,2024-12-16 18:30:00,2024-12-16 18:56:00,33.0,6,0
LMS-2185,COURSE-001,2024-11-13 21:49:00,2024-11-13 22:40:00,23.0,3,2
LMS-2185,COURSE-009,2025-03-19 13:25:00,2025-03-19 15:45:00,37.0,4,2
LMS-2185,COURSE-001,2024-10-20 07:47:00,2024-10-20 08:35:00,41.0,7,2
LMS-2185,COURSE-008,2024-11-26 16:19:00,2024-11-26 16:37:00,13.0,3,0
LMS-2185,COURSE-009,2024-09-27 09:11:00,2024-09-27 10:09:00,13.0,2,4
LMS-2185,COURSE-001,2025-02-15 12:43:00,2025-02-15 14:46:00,22.0,3,2
LMS-2185,COURSE-002,2025-04-18 18:46:00,2025-04-18 20:27:00,5.0,5,3
LMS-2185,COURSE-008,2025-03-01 15:42:00,2025-03-01 18:03:00,13.0,8,2
LMS-2186,COURSE-006,2025-03-05 20:16:00,2025-03-05 22:05:00,24.0,8,2
LMS-2186,COURSE-006,2025-01-31 11:15:00,2025-01-31 12:02:00,20.0,4,1
