student_id,course_id,timestamp,activity_type,duration_minutes,video_id,completion_pct,score
CR-1165,COURSE-003,03/20/2025 10:24 PM,video_watch,24.2,VID-024,0.65,
CR-1165,COURSE-007,11/25/2024 05:42 PM,assignment_submit,13.8,,,
CR-1165,COURSE-006,10/17/2024 12:52 PM,forum_post,1.1,,,
CR-1165,COURSE-004,04/09/2025 02:58 PM,reading,19.2,,,
CR-1165,COURSE-006,10/08/2024 09:35 PM,video_watch,11.9,VID-020,0.63,
CR-1165,COURSE-010,01/05/2025 09:43 AM,reading,1.1,,,
CR-1165,COURSE-010,09/23/2024 01:51 PM,video_watch,79.0,VID-047,0.42,
CR-1165,COURSE-006,11/19/2024 08:45 PM,video_watch,14.3,VID-009,0.6,
CR-1165,COURSE-004,09/28/2024 08:05 PM,video_watch,98.5,VID-047,0.81,
CR-1165,COURSE-003,10/16/2024 10:46 PM,reading,5.1,,,
CR-1165,COURSE-010,01/17/2025 07:37 PM,forum_post,3.6,,,
CR-1165,COURSE-005,02/05/2025 07:04 PM,assignment_submit,74.2,,,
CR-1165,COURSE-010,03/13/2025 01:23 PM,video_watch,,VID-020,0.57,
CR-1165,COURSE-002,03/05/2025 10:53 PM,video_watch,41.6,VID-049,0.94,
CR-1165,COURSE-008,09/08/2024 11:27 AM,quiz_attempt,7.1,,,74.6
CR-1165,COURSE-007,02/13/2025 03:29 PM,video_watch,1.2,VID-011,0.76,
CR-1165,COURSE-006,12/25/2024 10:49 AM,assignment_submit,36.5,,,
CR-1165,COURSE-005,09/29/2024 10:03 AM,assignment_submit,4.8,,,
CR-1165,COURSE-004,02/14/2025 02:26 PM,quiz_attempt,19.0,,,36.2
CR-1165,COURSE-008,04/14/2025 11:35 AM,video_watch,22.9,VID-034,0.93,
CR-1165,COURSE-002,09/21/2024 05:20 PM,reading,0.5,,,
CR-1165,COURSE-006,11/22/2024 10:17 PM,assignment_submit,5.9,,,
CR-1165,COURSE-010,09/17/2024 06:01 PM,video_watch,19.8,VID-017,0.85,
CR-1165,COURSE-005,12/14/2024 10:58 AM,quiz_attempt,32.0,,,73.3
CR-1165,COURSE-007,01/19/2025 11:28 AM,video_watch,26.4,VID-045,0.7,
CR-1165,COURSE-007,03/09/2025 06:16 PM,quiz_attempt,29.1,,,81.7
CR-1165,COURSE-009,12/06/2024 09:40 AM,quiz_attempt,,,,83.4
CR-1165,COURSE-010,11/05/2024 07:20 PM,quiz_attempt,33.5,,,81.7
CR-1165,COURSE-008,03/07/2025 12:56 PM,forum_post,25.6,,,
CR-1165,COURSE-010,11/12/2024 12:41 PM,quiz_attempt,76.1,,,70.9
CR-1165,COURSE-001,01/30/2025 11:41 AM,reading,,,,
CR-1165,COURSE-006,10/12/2024 01:32 PM,video_watch,5.6,VID-029,0.83,
CR-1165,COURSE-002,02/24/2025 10:53 AM,quiz_attempt,2.2,,,67.7
CR-1165,COURSE-003,03/24/2025 12:12 PM,reading,29.3,,,
CR-1165,COURSE-005,12/10/2024 05:37 PM,video_watch,2.6,VID-013,0.86,
CR-1165,COURSE-010,11/29/2024 04:00 PM,reading,23.3,,,
CR-1165,COURSE-002,03/09/2025 09:40 PM,quiz_attempt,,,,62.2
CR-1165,COURSE-010,02/24/2025 09:16 PM,video_watch,26.6,VID-034,0.4,
CR-1165,COURSE-001,10/29/2024 04:08 PM,reading,0.0,,,
CR-1165,COURSE-002,12/05/2024 12:21 PM,reading,14.8,,,
CR-1165,COURSE-008,02/16/2025 10:42 PM,video_watch,21.0,VID-021,0.83,
CR-1165,COURSE-002,04/23/2025 09:51 AM,assignment_submit,59.3,,,
CR-1165,COURSE-009,09/09/2024 12:50 PM,reading,18.8,,,
CR-1165,COURSE-006,10/14/2024 10:07 AM,video_watch,25.0,VID-041,0.66,
CR-1165,COURSE-005,11/03/2024 10:16 PM,forum_post,1.1,,,
CR-1165,COURSE-005,10/13/2024 10:17 PM,quiz_attempt,24.1,,,77.3
CR-1165,COURSE-010,03/13/2025 11:07 AM,video_watch,13.5,VID-011,0.6,
CR-1165,COURSE-007,02/27/2025 01:37 PM,forum_post,5.9,,,
CR-1165,COURSE-001,11/24/2024 10:23 AM,quiz_attempt,17.6,,,82.2
CR-1165,COURSE-004,03/16/2025 09:11 AM,assignment_submit,28.0,,,
CR-1165,COURSE-006,02/25/2025 10:46 AM,quiz_attempt,16.3,,,99.1
CR-1165,COURSE-007,12/24/2024 02:03 PM,video_watch,35.5,VID-035,0.86,
CR-1165,COURSE-003,01/29/2025 02:11 PM,quiz_attempt,66.0,,,71.9
CR-1165,COURSE-008,02/28/2025 06:36 PM,assignment_submit,17.2,,,
CR-1165,COURSE-008,03/21/2025 08:50 PM,forum_post,2.0,,,
CR-1165,COURSE-001,02/04/2025 05:12 PM,quiz_attempt,3.0,,,64.7
CR-1165,COURSE-008,12/31/2024 09:15 AM,assignment_submit,21.6,,,
CR-1165,COURSE-009,09/06/2024 10:57 AM,video_watch,29.4,VID-005,0.91,
CR-1165,COURSE-001,10/07/2024 03:31 PM,forum_post,9.2,,,
CR-1165,COURSE-007,02/20/2025 10:37 PM,video_watch,31.1,VID-040,0.92,
CR-1165,COURSE-003,09/16/2024 06:21 PM,video_watch,19.3,VID-003,0.84,
CR-1165,COURSE-008,01/20/2025 09:43 AM,video_watch,31.8,VID-019,0.81,
CR-1165,COURSE-006,09/04/2024 08:09 AM,forum_post,0.6,,,
CR-1165,COURSE-001,11/15/2024 09:02 AM,quiz_attempt,4.6,,,92.1
CR-1165,COURSE-007,01/05/2025 10:26 PM,quiz_attempt,24.8,,,39.7
CR-1165,COURSE-007,11/24/2024 09:01 AM,video_watch,49.0,VID-044,0.87,
CR-1165,COURSE-001,04/27/2025 02:23 PM,video_watch,73.3,VID-005,0.9,
CR-1165,COURSE-004,10/11/2024 08:20 PM,reading,3.2,,,
CR-1165,COURSE-004,11/12/2024 08:22 AM,forum_post,4.0,,,
CR-1165,COURSE-002,03/31/2025 02:30 PM,quiz_attempt,14.0,,,69.4
CR-1165,COURSE-004,03/30/2025 03:44 PM,quiz_attempt,7.3,,,77.1
CR-1165,COURSE-001,10/17/2024 02:55 PM,video_watch,15.9,VID-014,0.7,
CR-1165,COURSE-003,02/02/2025 09:13 PM,assignment_submit,7.7,,,
CR-1165,COURSE-002,09/17/2024 08:47 AM,video_watch,26.7,VID-036,0.77,
CR-1165,COURSE-009,10/27/2024 09:32 AM,assignment_submit,9.0,,,
CR-1165,COURSE-003,01/13/2025 03:01 PM,quiz_attempt,44.3,,,79.1
CR-1165,COURSE-008,10/18/2024 03:35 PM,assignment_submit,41.7,,,
CR-1165,COURSE-007,11/26/2024 09:13 PM,reading,36.5,,,
CR-1165,COURSE-006,03/10/2025 09:05 PM,video_watch,27.8,VID-014,0.5,
CR-1165,COURSE-009,04/22/2025 05:48 PM,video_watch,,VID-011,0.85,
CR-1165,COURSE-007,09/16/2024 12:54 PM,reading,36.2,,,
CR-1165,COURSE-003,10/10/2024 08:10 AM,video_watch,4.7,VID-005,0.83,
CR-1165,COURSE-002,02/23/2025 12:44 PM,assignment_submit,26.9,,,
CR-1165,COURSE-006,12/17/2024 12:39 PM,assignment_submit,33.6,,,
CR-1166,COURSE-010,01/06/2025 11:24 AM,video_watch,3.1,VID-046,0.88,
CR-1166,COURSE-006,10/31/2024 01:37 PM,assignment_submit,11.2,,,
CR-1166,COURSE-005,01/13/2025 10:17 PM,assignment_submit,32.1,,,
CR-1166,COURSE-005,04/04/2025 04:19 PM,forum_post,1.5,,,
CR-1166,COURSE-004,02/24/2025 05:41 PM,video_watch,0.1,VID-047,0.31,
CR-1166,COURSE-010,04/02/2025 11:48 AM,video_watch,11.7,VID-022,0.92,
CR-1166,COURSE-004,02/19/2025 05:10 PM,video_watch,14.0,VID-038,0.55,
CR-1166,COURSE-010,02/14/2025 03:56 PM,video_watch,6.3,VID-049,0.84,
CR-1166,COURSE-007,09/22/2024 04:23 PM,quiz_attempt,1.9,,,83.7
CR-1166,COURSE-005,09/17/2024 07:47 PM,reading,16.6,,,
CR-1166,COURSE-002,03/08/2025 09:55 PM,assignment_submit,13.9,,,
CR-1166,COURSE-002,02/10/2025 06:08 PM,reading,20.8,,,
CR-1166,COURSE-005,09/09/2024 10:26 AM,quiz_attempt,46.7,,,85.2
CR-1166,COURSE-009,04/25/2025 08:54 AM,video_watch,49.8,VID-008,0.94,
CR-1166,COURSE-002,11/26/2024 04:45 PM,reading,1.8,,,
CR-1166,COURSE-008,10/20/2024 11:15 AM,video_watch,,VID-049,0.82,
CR-1166,COURSE-008,10/06/2024 05:53 PM,reading,30.9,,,
CR-1166,COURSE-010,10/10/2024 10:19 AM,quiz_attempt,51.7,,,95.5
CR-1166,COURSE-002,10/10/2024 05:10 PM,video_watch,10.8,VID-049,0.59,
CR-1166,COURSE-009,03/23/2025 12:19 PM,forum_post,3.0,,,
CR-1166,COURSE-002,03/22/2025 03:51 PM,video_watch,4.5,VID-048,0.98,
CR-1166,COURSE-008,11/05/2024 08:40 PM,reading,27.1,,,
CR-1166,COURSE-004,03/24/2025 01:50 PM,assignment_submit,27.4,,,
CR-1166,COURSE-010,11/27/2024 09:47 PM,video_watch,6.4,VID-010,0.96,
CR-1166,COURSE-001,02/27/2025 09:45 PM,video_watch,23.0,VID-028,0.82,
CR-1166,COURSE-006,04/25/2025 06:21 PM,quiz_attempt,0.6,,,88.5
CR-1167,COURSE-009,03/08/2025 08:32 PM,forum_post,2.7,,,
CR-1167,COURSE-003,02/16/2025 04:33 PM,video_watch,11.4,VID-044,0.54,
CR-1167,COURSE-007,03/28/2025 09:31 AM,quiz_attempt,5.2,,,85.3
CR-1167,COURSE-005,09/07/2024 09:09 PM,video_watch,21.8,VID-040,0.7,
CR-1167,COURSE-003,09/09/2024 01:36 PM,assignment_submit,17.1,,,
CR-1167,COURSE-001,09/14/2024 02:48 PM,forum_post,2.9,,,
CR-1167,COURSE-009,11/29/2024 05:38 PM,reading,2.5,,,
CR-1167,COURSE-003,04/15/2025 12:08 PM,video_watch,59.6,VID-048,0.78,
CR-1167,COURSE-002,04/07/2025 02:43 PM,video_watch,12.7,VID-012,0.65,
CR-1167,COURSE-005,01/12/2025 06:19 PM,quiz_attempt,,,,72.3
CR-1167,COURSE-004,04/27/2025 02:44 PM,video_watch,12.7,VID-008,0.83,
CR-1167,COURSE-008,01/31/2025 03:38 PM,quiz_attempt,2.3,,,65.7
CR-1167,COURSE-004,10/05/2024 10:52 AM,forum_post,,,,
CR-1167,COURSE-010,12/07/2024 03:19 PM,quiz_attempt,27.3,,,93.8
CR-1167,COURSE-001,12/05/2024 01:17 PM,video_watch,47.5,VID-044,0.77,
CR-1167,COURSE-010,12/17/2024 06:42 PM,assignment_submit,0.0,,,
CR-1167,COURSE-008,10/17/2024 10:48 AM,forum_post,1.6,,,
CR-1167,COURSE-010,10/11/2024 08:07 PM,reading,34.4,,,
CR-1167,COURSE-004,12/11/2024 10:06 AM,assignment_submit,0.2,,,
CR-1167,COURSE-009,09/16/2024 05:35 PM,reading,8.7,,,
CR-1167,COURSE-007,03/06/2025 08:15 AM,reading,14.5,,,
CR-1167,COURSE-006,04/26/2025 01:44 PM,quiz_attempt,34.8,,,73.6
CR-1167,COURSE-001,04/21/2025 08:09 AM,quiz_attempt,4.1,,,65.9
CR-1167,COURSE-006,02/28/2025 11:06 AM,reading,13.7,,,
CR-1167,COURSE-009,10/02/2024 10:27 AM,quiz_attempt,4.5,,,49.7
CR-1167,COURSE-006,04/13/2025 05:45 PM,video_watch,12.5,VID-024,0.53,
CR-1167,COURSE-003,01/25/2025 10:43 PM,quiz_attempt,27.9,,,40.1
CR-1167,COURSE-009,10/22/2024 10:00 PM,video_watch,4.0,VID-026,0.64,
CR-1167,COURSE-004,02/08/2025 10:15 PM,video_watch,4.7,VID-026,0.52,
CR-1167,COURSE-002,12/24/2024 09:24 PM,forum_post,1.2,,,
CR-1167,COURSE-007,09/05/2024 08:01 PM,reading,2.3,,,
CR-1167,COURSE-005,10/30/2024 10:20 PM,quiz_attempt,4.9,,,70.3
CR-1167,COURSE-003,02/01/2025 08:52 PM,quiz_attempt,,,,67.0
CR-1167,COURSE-002,01/07/2025 08:18 AM,video_watch,15.0,VID-012,0.9,
CR-1167,COURSE-006,01/23/2025 06:29 PM,quiz_attempt,30.5,,,55.9
CR-1167,COURSE-004,09/23/2024 03:16 PM,quiz_attempt,,,,71.0
CR-1167,COURSE-005,01/12/2025 04:46 PM,video_watch,7.8,VID-033,0.83,
CR-1167,COURSE-003,02/21/2025 05:55 PM,reading,44.7,,,
CR-1167,COURSE-008,01/13/2025 05:43 PM,video_watch,19.4,VID-013,0.84,
CR-1167,COURSE-001,10/10/2024 03:50 PM,video_watch,30.6,VID-039,0.77,
CR-1167,COURSE-002,10/22/2024 08:30 AM,quiz_attempt,4.9,,,48.5
CR-1167,COURSE-010,12/19/2024 08:58 AM,quiz_attempt,17.0,,,73.0
CR-1167,COURSE-007,01/20/2025 01:32 PM,forum_post,3.0,,,
CR-1167,COURSE-008,04/04/2025 10:14 AM,reading,16.8,,,
CR-1167,COURSE-010,03/19/2025 09:49 PM,video_watch,23.7,VID-004,0.63,
CR-1167,COURSE-008,04/09/2025 12:43 PM,reading,6.8,,,
CR-1167,COURSE-010,12/12/2024 08:30 PM,reading,28.1,,,
CR-1167,COURSE-006,01/10/2025 12:06 PM,reading,2.1,,,
CR-1167,COURSE-007,11/12/2024 09:20 AM,quiz_attempt,18.7,,,65.7
CR-1167,COURSE-010,10/18/2024 02:12 PM,assignment_submit,23.0,,,
CR-1167,COURSE-004,10/19/2024 09:21 PM,video_watch,30.9,VID-002,0.61,
CR-1167,COURSE-010,11/07/2024 07:37 PM,quiz_attempt,1.9,,,74.0
CR-1167,COURSE-001,02/09/2025 09:27 AM,assignment_submit,26.7,,,
CR-1167,COURSE-003,11/22/2024 06:26 PM,forum_post,0.9,,,
CR-1167,COURSE-010,12/20/2024 08:44 AM,video_watch,15.7,VID-022,0.41,
CR-1167,COURSE-004,10/27/2024 08:17 AM,reading,10.6,,,
CR-1167,COURSE-003,03/09/2025 08:43 AM,quiz_attempt,30.8,,,57.8
CR-1167,COURSE-005,10/13/2024 12:16 PM,video_watch,10.9,VID-027,0.78,
CR-1167,COURSE-007,12/31/2024 11:09 AM,reading,1.0,,,
CR-1167,COURSE-007,09/09/2024 06:57 PM,video_watch,2.8,VID-005,0.38,
CR-1167,COURSE-009,10/01/2024 11:02 AM,video_watch,33.5,VID-011,0.96,
CR-1167,COURSE-005,03/21/2025 09:49 PM,assignment_submit,11.9,,,
CR-1167,COURSE-004,12/28/2024 05:16 PM,video_watch,57.5,VID-035,0.77,
CR-1167,COURSE-002,12/01/2024 12:50 PM,assignment_submit,18.7,,,
CR-1167,COURSE-009,02/01/2025 09:10 AM,video_watch,24.8,VID-007,0.65,
CR-1167,COURSE-008,11/16/2024 12:19 PM,video_watch,9.3,VID-018,0.38,
CR-1167,COURSE-003,02/10/2025 02:51 PM,video_watch,28.8,VID-029,0.93,
CR-1167,COURSE-006,09/29/2024 10:17 AM,quiz_attempt,22.0,,,52.2
CR-1167,COURSE-005,01/25/2025 08:59 AM,quiz_attempt,2.4,,,68.1
CR-1167,COURSE-002,11/09/2024 05:00 PM,reading,0.7,,,
CR-1167,COURSE-004,01/25/2025 10:25 AM,reading,43.8,,,
CR-1167,COURSE-001,04/14/2025 08:48 PM,video_watch,4.7,VID-043,0.94,
CR-1167,COURSE-006,12/20/2024 09:56 AM,quiz_attempt,,,,47.3
CR-1167,COURSE-009,10/16/2024 04:06 PM,quiz_attempt,23.5,,,70.7
CR-1167,COURSE-002,01/28/2025 12:59 PM,forum_post,0.1,,,
CR-1167,COURSE-005,10/25/2024 08:46 AM,video_watch,37.8,VID-005,0.78,
CR-1167,COURSE-003,10/18/2024 09:57 AM,video_watch,4.4,VID-003,0.74,
CR-1167,COURSE-001,12/19/2024 01:46 PM,assignment_submit,69.5,,,
CR-1167,COURSE-007,10/08/2024 11:00 AM,video_watch,15.0,VID-004,0.69,
CR-1167,COURSE-007,09/17/2024 09:18 PM,assignment_submit,11.4,,,
CR-1167,COURSE-003,11/05/2024 06:53 PM,video_watch,1.4,VID-032,0.62,
CR-1167,COURSE-005,03/08/2025 06:44 PM,reading,2.7,,,
CR-1168,COURSE-003,02/16/2025 05:52 PM,quiz_attempt,33.2,,,75.6
CR-1168,COURSE-006,12/24/2024 11:55 AM,video_watch,16.2,VID-030,0.87,
CR-1168,COURSE-010,11/19/2024 08:48 PM,reading,0.2,,,
CR-1168,COURSE-001,11/30/2024 11:29 AM,video_watch,0.3,VID-044,0.96,
CR-1168,COURSE-001,09/17/2024 07:41 PM,quiz_attempt,5.1,,,51.7
CR-1168,COURSE-003,09/03/2024 04:08 PM,reading,3.2,,,
CR-1168,COURSE-002,09/22/2024 09:49 PM,video_watch,5.2,VID-023,0.8,
CR-1168,COURSE-001,09/10/2024 08:39 PM,quiz_attempt,4.5,,,78.0
CR-1168,COURSE-006,11/09/2024 09:51 AM,reading,68.7,,,
CR-1168,COURSE-006,11/14/2024 04:46 PM,quiz_attempt,32.4,,,53.4
CR-1168,COURSE-001,09/20/2024 11:26 AM,video_watch,6.3,VID-041,0.99,
CR-1168,COURSE-005,04/27/2025 10:03 AM,reading,6.5,,,
CR-1168,COURSE-002,04/18/2025 09:09 AM,reading,15.1,,,
CR-1168,COURSE-008,10/07/2024 06:48 PM,assignment_submit,19.5,,,
CR-1168,COURSE-006,12/02/2024 08:12 AM,reading,21.5,,,
CR-1168,COURSE-003,12/06/2024 10:14 PM,assignment_submit,17.2,,,
CR-1168,COURSE-003,04/19/2025 08:11 AM,reading,1.9,,,
CR-1168,COURSE-009,12/27/2024 01:21 PM,video_watch,10.4,VID-041,0.72,
CR-1168,COURSE-005,03/27/2025 10:37 AM,assignment_submit,6.8,,,
CR-1168,COURSE-001,04/16/2025 01:22 PM,video_watch,8.8,VID-016,0.75,
CR-1168,COURSE-008,10/06/2024 02:56 PM,video_watch,0.1,VID-034,0.79,
CR-1168,COURSE-006,01/20/2025 07:44 PM,video_watch,4.9,VID-045,0.84,
CR-1168,COURSE-007,04/20/2025 09:34 PM,video_watch,5.6,VID-030,0.6,
CR-1168,COURSE-003,03/09/2025 11:58 AM,quiz_attempt,51.8,,,76.8
CR-1168,COURSE-001,09/12/2024 08:29 AM,video_watch,35.9,VID-003,0.66,
CR-1168,COURSE-008,04/06/2025 01:52 PM,forum_post,35.8,,,
CR-1168,COURSE-008,09/24/2024 04:26 PM,reading,15.6,,,
CR-1168,COURSE-003,04/25/2025 08:04 AM,reading,67.0,,,
CR-1168,COURSE-010,02/20/2025 12:31 PM,forum_post,9.9,,,
CR-1168,COURSE-010,04/07/2025 03:47 PM,quiz_attempt,1.4,,,70.1
CR-1168,COURSE-006,01/21/2025 09:44 AM,assignment_submit,34.8,,,
CR-1168,COURSE-008,12/21/2024 05:43 PM,forum_post,4.4,,,
CR-1168,COURSE-003,04/26/2025 08:03 PM,video_watch,20.4,VID-003,0.86,
CR-1168,COURSE-005,10/28/2024 02:43 PM,video_watch,7.2,VID-037,0.44,
CR-1168,COURSE-004,12/08/2024 10:47 PM,video_watch,30.7,VID-031,0.79,
CR-1168,COURSE-007,10/30/2024 10:05 PM,forum_post,4.9,,,
CR-1168,COURSE-008,09/03/2024 08:15 PM,video_watch,14.8,VID-049,0.89,
CR-1168,COURSE-008,11/03/2024 10:14 AM,quiz_attempt,19.2,,,83.5
CR-1168,COURSE-001,04/11/2025 08:15 PM,quiz_attempt,4.5,,,98.6
CR-1168,COURSE-001,03/13/2025 11:03 AM,quiz_attempt,19.9,,,68.8
CR-1168,COURSE-001,11/26/2024 06:07 PM,reading,1.2,,,
CR-1168,COURSE-001,02/18/2025 06:40 PM,video_watch,9.3,VID-003,0.77,
CR-1168,COURSE-008,11/22/2024 10:42 AM,video_watch,32.2,VID-013,0.65,
CR-1168,COURSE-006,03/17/2025 10:50 AM,video_watch,40.3,VID-028,0.62,
CR-1168,COURSE-008,11/07/2024 02:19 PM,quiz_attempt,7.8,,,74.7
CR-1168,COURSE-004,09/26/2024 10:52 AM,video_watch,22.2,VID-030,0.82,
CR-1168,COURSE-004,10/09/2024 08:47 AM,forum_post,0.5,,,
CR-1168,COURSE-001,03/20/2025 06:00 PM,quiz_attempt,4.8,,,78.8
CR-1168,COURSE-008,09/24/2024 08:25 AM,forum_post,2.2,,,
CR-1168,COURSE-002,02/16/2025 04:14 PM,assignment_submit,15.5,,,
CR-1168,COURSE-005,01/10/2025 07:30 PM,quiz_attempt,4.0,,,64.3
CR-1168,COURSE-002,01/23/2025 08:30 PM,reading,33.3,,,
CR-1168,COURSE-010,01/19/2025 08:26 AM,video_watch,44.0,VID-018,0.83,
CR-1168,COURSE-003,02/20/2025 03:27 PM,reading,9.4,,,
CR-1168,COURSE-002,04/28/2025 10:21 AM,video_watch,21.0,VID-012,0.74,
CR-1168,COURSE-007,04/21/2025 10:54 PM,assignment_submit,13.9,,,
CR-1168,COURSE-010,12/12/2024 10:39 PM,assignment_submit,9.2,,,
CR-1168,COURSE-002,11/03/2024 11:29 AM,video_watch,2.4,VID-006,0.84,
CR-1168,COURSE-001,12/08/2024 06:10 PM,forum_post,10.7,,,
CR-1168,COURSE-004,01/31/2025 09:42 AM,forum_post,1.9,,,
CR-1168,COURSE-001,03/17/2025 05:45 PM,video_watch,0.3,VID-035,0.78,
CR-1168,COURSE-008,10/31/2024 08:12 PM,quiz_attempt,57.3,,,58.5
CR-1168,COURSE-001,09/13/2024 07:00 PM,quiz_attempt,3.6,,,72.7
CR-1168,COURSE-004,10/13/2024 07:23 PM,quiz_attempt,19.0,,,63.8
CR-1168,COURSE-004,01/10/2025 08:19 AM,video_watch,,VID-026,0.93,
CR-1168,COURSE-009,01/05/2025 04:41 PM,quiz_attempt,22.7,,,82.4
CR-1168,COURSE-003,03/12/2025 12:35 PM,quiz_attempt,5.1,,,64.6
CR-1168,COURSE-002,03/05/2025 02:15 PM,video_watch,30.4,VID-030,0.74,
CR-1168,COURSE-006,10/19/2024 09:29 PM,reading,11.9,,,
CR-1168,COURSE-004,02/12/2025 07:39 PM,forum_post,2.5,,,
CR-1168,COURSE-002,03/02/2025 08:05 AM,reading,32.3,,,
CR-1168,COURSE-010,10/22/2024 02:41 PM,assignment_submit,0.6,,,
CR-1168,COURSE-006,01/23/2025 12:51 PM,assignment_submit,65.6,,,
CR-1168,COURSE-002,01/28/2025 04:43 PM,assignment_submit,8.4,,,
CR-1168,COURSE-008,10/03/2024 06:59 PM,reading,26.2,,,
CR-1168,COURSE-008,03/11/2025 03:52 PM,assignment_submit,1.3,,,
CR-1168,COURSE-005,01/18/2025 06:44 PM,assignment_submit,,,,
CR-1168,COURSE-001,01/14/2025 11:47 AM,quiz_attempt,7.6,,,68.7
CR-1168,COURSE-003,12/17/2024 03:39 PM,quiz_attempt,2.4,,,81.2
CR-1168,COURSE-006,10/28/2024 11:02 AM,reading,27.7,,,
CR-1168,COURSE-005,04/19/2025 06:02 PM,forum_post,10.6,,,
CR-1168,COURSE-004,12/28/2024 11:18 AM,quiz_attempt,27.8,,,62.3
CR-1168,COURSE-004,02/17/2025 08:03 PM,video_watch,11.9,VID-025,0.4,
CR-1168,COURSE-008,02/27/2025 11:51 AM,video_watch,,VID-020,0.63,
CR-1168,COURSE-005,12/23/2024 12:27 PM,video_watch,2.8,VID-020,0.9,
CR-1168,COURSE-010,03/11/2025 05:03 PM,assignment_submit,14.8,,,
CR-1168,COURSE-004,10/14/2024 06:11 PM,video_watch,5.9,VID-042,0.46,
CR-1168,COURSE-010,11/01/2024 04:00 PM,video_watch,13.8,VID-037,0.68,
CR-1168,COURSE-001,01/08/2025 06:57 PM,assignment_submit,7.4,,,
CR-1168,COURSE-005,12/23/2024 09:16 PM,video_watch,23.8,VID-015,0.87,
CR-1168,COURSE-006,12/11/2024 05:59 PM,reading,36.8,,,
CR-1168,COURSE-005,04/21/2025 10:58 PM,video_watch,51.1,VID-023,0.57,
CR-1168,COURSE-003,09/25/2024 06:47 PM,video_watch,40.4,VID-018,0.74,
CR-1168,COURSE-010,03/24/2025 06:48 PM,quiz_attempt,25.9,,,68.5
CR-1168,COURSE-008,12/31/2024 04:35 PM,quiz_attempt,39.7,,,65.1
CR-1168,COURSE-005,09/01/2024 09:29 PM,forum_post,0.2,,,
CR-1168,COURSE-006,12/28/2024 04:07 PM,reading,49.3,,,
CR-1168,COURSE-006,09/16/2024 08:09 AM,quiz_attempt,24.4,,,77.6
CR-1168,COURSE-001,03/07/2025 07:27 PM,forum_post,6.0,,,
CR-1168,COURSE-002,01/14/2025 01:50 PM,video_watch,12.4,VID-030,0.75,
CR-1168,COURSE-002,01/24/2025 06:17 PM,quiz_attempt,45.0,,,62.0
CR-1168,COURSE-006,03/30/2025 08:10 PM,quiz_attempt,10.3,,,57.2
CR-1168,COURSE-005,01/21/2025 12:16 PM,video_watch,,VID-036,0.72,
CR-1168,COURSE-003,10/09/2024 01:05 PM,quiz_attempt,10.2,,,84.8
CR-1168,COURSE-007,12/07/2024 10:31 AM,video_watch,21.8,VID-029,0.85,
CR-1168,COURSE-005,10/14/2024 09:35 AM,assignment_submit,11.9,,,
CR-1168,COURSE-010,12/09/2024 12:35 PM,video_watch,75.5,VID-028,0.91,
CR-1168,COURSE-009,10/16/2024 08:02 PM,assignment_submit,8.9,,,
CR-1168,COURSE-005,12/06/2024 12:51 PM,video_watch,30.9,VID-048,0.67,
CR-1168,COURSE-007,03/30/2025 01:16 PM,video_watch,81.6,VID-002,0.83,
CR-1168,COURSE-007,01/20/2025 02:39 PM,video_watch,25.5,VID-003,0.92,
CR-1168,COURSE-008,02/12/2025 09:25 PM,quiz_attempt,34.5,,,54.9
CR-1168,COURSE-009,10/06/2024 08:58 AM,quiz_attempt,4.7,,,86.4
CR-1168,COURSE-006,01/28/2025 01:31 PM,reading,9.8,,,
CR-1169,COURSE-004,03/26/2025 08:20 PM,reading,4.5,,,
CR-1169,COURSE-005,09/25/2024 08:57 PM,quiz_attempt,54.7,,,74.2
CR-1169,COURSE-002,10/07/2024 12:56 PM,assignment_submit,3.5,,,
CR-1169,COURSE-010,10/10/2024 12:01 PM,reading,,,,
CR-1169,COURSE-005,02/23/2025 02:39 PM,reading,8.1,,,
CR-1169,COURSE-006,09/16/2024 03:08 PM,forum_post,6.2,,,
CR-1169,COURSE-009,10/07/2024 03:07 PM,reading,1.4,,,
CR-1169,COURSE-006,01/09/2025 10:30 AM,video_watch,46.5,VID-027,0.71,
CR-1169,COURSE-007,03/16/2025 01:59 PM,forum_post,2.5,,,
CR-1169,COURSE-004,02/06/2025 08:02 PM,forum_post,4.1,,,
CR-1169,COURSE-008,12/24/2024 03:28 PM,forum_post,7.7,,,
CR-1169,COURSE-001,10/05/2024 10:06 PM,video_watch,3.5,VID-034,0.87,
CR-1169,COURSE-007,09/22/2024 06:12 PM,reading,43.3,,,
CR-1169,COURSE-008,04/10/2025 01:48 PM,reading,,,,
CR-1169,COURSE-002,02/01/2025 10:01 PM,quiz_attempt,20.3,,,78.7
CR-1169,COURSE-003,04/12/2025 08:34 PM,video_watch,0.7,VID-049,0.36,
CR-1169,COURSE-008,04/09/2025 03:14 PM,video_watch,2.6,VID-042,0.47,
CR-1169,COURSE-002,10/21/2024 11:17 AM,video_watch,25.6,VID-001,0.82,
CR-1169,COURSE-004,09/13/2024 06:56 PM,reading,11.0,,,
CR-1169,COURSE-007,01/06/2025 04:38 PM,video_watch,7.8,VID-007,0.45,
CR-1169,COURSE-005,12/05/2024 10:32 PM,quiz_attempt,26.5,,,92.1
CR-1169,COURSE-005,09/16/2024 08:22 PM,video_watch,35.3,VID-040,0.79,
